label,left_knee_angle,right_knee_angle,left_hip_angle,right_hip_angle,left_ankle_angle,right_ankle_angle,torso_to_horizontal,shoulder_width,hip_width,knee_width,ankle_width,left_femur_length,right_femur_length,left_tibia_length,right_tibia_length,left_torso_length,right_torso_length,left_arm_length,right_arm_length,hip_to_ankle_center,knee_to_ankle_ratio_left,knee_to_ankle_ratio_right,knee_forward_left,knee_forward_right
squat_good,55.42859814568202,59.109716708846456,52.989478355345945,56.04484015872731,59.796326303648975,69.19715125829752,96.45977267916685,1.0490896701812744,0.9509102702140808,1.1125974655151367,2.2003936767578125,5.299260139465332,5.0825958251953125,5.5469746589660645,4.266463279724121,7.8880181312561035,6.906603813171387,3.406583309173584,3.8681986331939697,4.815592288970947,1.0467449165046667,0.8394258735169635,0.6151795387268066,0.053198814392089844
squat_good,89.46722769536271,87.35347018000914,82.49979115791399,85.88066975482069,47.95281795617351,48.12035043768293,111.89520474913441,1.0413215160369873,0.9586785435676575,1.617558479309082,2.2588016986846924,7.454648494720459,6.385518550872803,6.7923455238342285,6.014045715332031,9.905461311340332,8.575479507446289,5.1363677978515625,5.389453887939453,9.302671432495117,0.9111555853356635,0.9418255895105674,2.0110116004943848,1.835710048675537
squat_good,71.18069728280214,69.26602502803831,70.15446372177622,75.16668502581629,46.71852630245581,46.98550305699788,106.13625582763562,1.5913476943969727,0.4086522161960602,1.0658886432647705,1.281823754310608,5.633036136627197,5.072668552398682,6.838402271270752,6.2220964431762695,8.062601089477539,7.334651470184326,2.9423961639404297,3.573807716369629,6.904445171356201,1.213981393235634,1.226592108731795,2.2845051288604736,1.839162826538086
squat_good,68.59808025522744,65.12415547122221,67.89753678957698,69.97571511530381,50.37302442588759,59.5469673924878,137.3580438627321,1.2228021621704102,0.7771982550621033,0.7991049885749817,2.6583268642425537,9.085371017456055,8.840328216552734,10.319828033447266,8.434083938598633,14.495737075805664,12.995394706726074,14.584893226623535,13.632051467895508,10.133384704589844,1.1358729189756245,0.9540463632063111,7.586706161499023,6.597829341888428
squat_good,65.5668275288445,56.704054861672205,69.13557032175486,66.35163852135815,49.08749722010717,60.35076196545467,78.46754224917595,1.0889346599578857,0.9110653400421143,1.6366360187530518,2.794783592224121,4.748143672943115,4.152644157409668,5.710263252258301,4.25538444519043,7.717867851257324,7.187353610992432,3.9320316314697266,4.509191036224365,4.841294765472412,1.2026304263216185,1.0247406854875238,0.5899934768676758,0.3018980026245117
squat_good,82.1652287061249,88.75357999922363,73.70741674228525,73.57140666942342,46.26979100490388,43.38268135381129,83.33735067666919,0.7534544467926025,1.2465455532073975,1.821868658065796,2.307493209838867,10.225607872009277,9.274444580078125,11.084732055664062,10.012811660766602,13.258206367492676,12.260915756225586,6.211337089538574,6.284769058227539,13.748826026916504,1.0840168242701398,1.079612961692774,2.8372669219970703,3.7764978408813477
squat_good,75.32243389743921,76.85275867062153,67.985086398728,67.16264256054036,49.16996368748202,49.32597647232966,85.01725042268258,0.7167516350746155,1.2832485437393188,2.009521722793579,3.07509183883667,9.969010353088379,8.704231262207031,10.858975410461426,9.263712882995605,13.389760971069336,12.203977584838867,6.406521797180176,6.755922794342041,11.951834678649902,1.0892730508424326,1.0642768487713485,2.151871681213379,2.4989495277404785
squat_good,51.13266647929082,49.30607541646964,52.45115220881522,51.17116244896742,59.36516911034346,75.21994291285414,83.10581807437374,1.2168806791305542,0.7831193804740906,1.5003496408462524,2.7531821727752686,5.937823295593262,5.699440956115723,6.464044094085693,4.856276035308838,8.610143661499023,8.054142951965332,3.8877623081207275,4.852564334869385,4.837508201599121,1.088621652022099,0.852061670721616,0.3049793243408203,0.6841652393341064
squat_good,86.47053625070151,85.75038704653944,80.18213325776176,81.48841119399147,45.27062147195244,46.42078884778185,99.36988583577407,0.5225542783737183,1.4774457216262817,1.8198999166488647,3.0192503929138184,9.94261360168457,8.939804077148438,10.442536354064941,9.146142959594727,13.508074760437012,11.95822811126709,6.8204851150512695,7.274445533752441,13.134936332702637,1.0502807131129945,1.0230808032910832,0.8329277038574219,0.5457448959350586
squat_good,82.93379128922261,81.66026525152247,82.30360785986215,84.19170644633438,47.53800282900613,46.98768888453148,157.67613973732637,1.3801212310791016,0.6198784112930298,0.9566992521286011,1.351881742477417,8.046661376953125,7.296942710876465,8.29753589630127,7.793821334838867,11.883343696594238,10.010327339172363,11.535880088806152,10.690261840820312,10.349164962768555,1.031177338826429,1.0680939368110762,7.731260776519775,7.238079071044922
